29.01.2021 16:14:00;*1377;RUB;470.00;5732;470.00
29.01.2021 10:18:02;*1377;RUB;52.00;4111;52.00
28.01.2021 13:42:13;*1377;RUB;52.00;4111;52.00
27.01.2021 13:22:45;*1377;RUB;760.00;5732;760.00
27.01.2021 11:57:11;*1377;RUB;156.00;4111;156.00
27.01.2021 11:56:46;*1377;RUB;52.00;4111;52.00
26.01.2021 09:05:49;*1377;RUB;26.00;4111;26.00
25.01.2021 10:09:58;*1377;RUB;2100.00;4111;2100.00
25.01.2021 08:45:04;*1377;RUB;26.00;4111;26.00
23.01.2021 18:53:17;*1377;RUB;2027.02;5411;2027.02
23.01.2021 17:27:31;*1377;RUB;1432.00;5411;1432.00
22.01.2021 08:01:08;*1377;RUB;75.00;5814;75.00
19.01.2021 10:28:51;*1377;RUB;48.90;5411;48.90
19.01.2021 08:58:32;*1377;RUB;26.00;4111;26.00
18.01.2021 22:35:04;*1377;RUB;52.00;4111;52.00
18.01.2021 08:16:46;*1377;RUB;26.00;4111;26.00
14.01.2021 20:12:46;*1377;RUB;1290.00;4812;1290.00
14.01.2021 12:28:57;*1377;RUB;52.00;4111;52.00
14.01.2021 12:27:57;*1377;RUB;145.00;5814;145.00
13.01.2021 10:09:48;*1377;RUB;1256.00;5462;1256.00
12.01.2021 00:48:47;*1377;RUB;2100.00;4111;2100.00
11.01.2021 12:52:48;*1377;RUB;78.00;4111;78.00
11.01.2021 12:52:11;*1377;RUB;52.00;4111;52.00
10.01.2021 14:15:59;*1377;RUB;5813.00;5411;5813.00
10.01.2021 03:18:14;*1377;RUB;898.95;5964;898.95
10.01.2021 03:11:16;*1377;RUB;302.48;5964;302.48
10.01.2021 03:05:39;*1377;RUB;1239.24;5964;1239.24
10.01.2021 02:54:31;*1377;RUB;379.64;5964;379.64
08.01.2021 13:09:59;*1377;RUB;3570.00;5813;3570.00
07.01.2021 19:51:03;*1377;RUB;2764.17;5411;2764.17
06.01.2021 19:43:06;*1377;RUB;455.97;5411;455.97
06.01.2021 15:24:56;*1377;RUB;307.03;5964;307.03
06.01.2021 15:08:55;*1377;RUB;760.33;5964;760.33
05.01.2021 18:27:47;*1377;RUB;455.00;5411;455.00
30.12.2020 17:57:08;*1377;RUB;262.00;5211;262.00
30.12.2020 17:01:07;*1377;RUB;900.00;8043;900.00
30.12.2020 16:44:04;*1377;RUB;1200.00;8099;1200.00
28.12.2020 18:45:52;*1377;RUB;294.31;5499;294.31
27.12.2020 16:43:14;*1377;RUB;100.00;5947;100.00
27.12.2020 16:17:51;*1377;RUB;155.00;5814;155.00
26.12.2020 18:52:00;*1377;RUB;1140.00;5411;1140.00
26.12.2020 18:36:14;*1377;RUB;1638.50;5411;1638.50
24.12.2020 19:24:44;*1377;RUB;254.50;5411;254.50
24.12.2020 09:13:47;*1377;RUB;505.20;5499;505.20
24.12.2020 09:02:03;*1377;RUB;2334.63;5411;2334.63
19.12.2020 18:31:05;*1377;RUB;511.50;5995;511.50
19.12.2020 17:19:35;*1377;RUB;940.50;5411;940.50
16.12.2020 09:59:26;*1377;RUB;470.70;5411;470.70
15.12.2020 19:42:04;*1377;RUB;505.92;5411;505.92
15.12.2020 19:34:30;*1377;RUB;898.87;5411;898.87
14.12.2020 08:52:52;*1377;RUB;24.00;4111;24.00
13.12.2020 17:29:18;*1377;RUB;181.95;5411;181.95
13.12.2020 15:34:31;*1377;RUB;370.00;5813;370.00
13.12.2020 13:42:32;*1377;RUB;39.00;5499;39.00
13.12.2020 13:34:10;*1377;RUB;1889.00;5499;1889.00
13.12.2020 13:29:03;*1377;RUB;1080.00;5912;1080.00
12.12.2020 18:54:20;*1377;RUB;869.28;5411;869.28
12.12.2020 17:20:37;*1377;RUB;716.10;5411;716.10
11.12.2020 18:33:10;*1377;RUB;1542.68;5411;1542.68
10.12.2020 14:11:55;*1377;RUB;55.00;5814;55.00
08.12.2020 12:34:01;*1377;RUB;145.00;5814;145.00
05.12.2020 18:47:03;*1377;RUB;2250.50;5411;2250.50
05.12.2020 17:31:47;*1377;RUB;567.40;5411;567.40
04.12.2020 18:15:19;*1377;RUB;1393.00;5921;1393.00
04.12.2020 17:54:13;*1377;RUB;1212.18;5411;1212.18
01.12.2020 11:45:23;*1377;RUB;312.84;5411;312.84
01.12.2020 10:12:39;*1377;RUB;795.00;5499;795.00
30.11.2020 17:37:26;*1377;RUB;1982.88;5964;1982.88
29.11.2020 12:05:07;*1377;RUB;581.88;5411;581.88
28.11.2020 17:30:41;*1377;RUB;1101.80;5411;1101.80
